model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,4.0,0.0656515050817419,697011,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,6.0,0.03054235010971258,324263,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,8.0,0.010401031117380402,110426,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,10.0,0.00249481201171875,26487,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,12.0,0.00042573905285493826,4520,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,14.0,6.225962697723765e-05,661,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,16.0,1.2527277440200617e-05,133,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,18.0,4.050172405478395e-06,43,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,20.0,1.2244707272376543e-06,13,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-10.0,0.38005461516203703,4034976,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-8.0,0.34914445288387347,3706808,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-6.0,0.3119933516890914,3312381,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-4.0,0.2678138827100212,2843335,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,-2.0,0.2175641471956983,2309842,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,0.0,0.16277360327449847,1728140,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,2.0,0.10794331114969136,1146016,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,4.0,0.06007451186945409,637801,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,6.0,0.02566603672357253,272492,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,8.0,0.007357373649691358,78112,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,10.0,0.0011930112485532408,12666,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,12.0,8.966893325617284e-05,952,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,14.0,3.1082718460648146e-06,33,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,16.0,0.0,0,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,18.0,0.0,0,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_10ns,20.0,0.0,0,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_300ns,-10.0,0.3835907924322434,4072519,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_300ns,-8.0,0.3535036628628955,3753089,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_300ns,-6.0,0.31713829511477626,3367004,10616832,6
