train_domain,train_profile,test_group,snr_db,num_train_seeds,mean_seed_ber,std_seed_ber,ci95_low,ci95_high,mean_seed_bce,pooled_ber,errors,trials
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,4.0,3,0.07371884569709684,7.061571011952725e-05,0.0735434265485403,0.07389426484565338,0.1761951593245253,0.07371884569709683,15653212,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,6.0,3,0.03852453349549093,6.127309523199614e-05,0.03837232268890374,0.038676744302078125,0.09448421366144845,0.03852453349549093,8180170,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,8.0,3,0.01754972669813368,2.4421571203518176e-05,0.017489060152124543,0.01761039324414282,0.04307800446878429,0.01754972669813368,3726450,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,10.0,3,0.007924030445240163,1.3207223543832348e-05,0.007891221883166178,0.007956839007314148,0.01888056455185798,0.007924030445240163,1682562,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,12.0,3,0.004144889925733025,4.290145089419263e-06,0.004134232614527117,0.004155547236938932,0.009575666175060402,0.004144889925733025,880112,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,14.0,3,0.0025116108081958913,1.0621894921126137e-05,0.0024852245584510804,0.0025379970579407023,0.005721492069698551,0.0025116108081958913,533307,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,16.0,3,0.001654189309956115,1.8560635687706628e-05,0.00160808213488849,0.00170029648502374,0.003775173293553069,0.001654189309956115,351245,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,18.0,3,0.0011590886999059606,3.125977101778815e-05,0.0010814351238570728,0.0012367422759548485,0.0026599683750171267,0.0011590886999059606,246117,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_all,20.0,3,0.0008717242582344714,4.5854452897174e-05,0.0007578154825366385,0.0009856330339323043,0.0019847738606412727,0.0008717242582344715,185099,212336640
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,-10.0,3,0.389772085495937,0.00010968519723203063,0.3894996123610619,0.3900445586308121,0.6544822585067631,0.389772085495937,16552579,42467328
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,-8.0,3,0.35970002633553966,6.402927148410933e-05,0.3595409688075841,0.3598590838634952,0.6305982102582484,0.35970002633553966,15275499,42467328
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,-6.0,3,0.32344811050980177,5.915442972662732e-06,0.32343341573483114,0.3234628052847724,0.5947242307442205,0.32344811050980177,13735977,42467328
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,-4.0,3,0.28068754408094615,4.583067957725015e-05,0.28057369436144886,0.28080139380044344,0.5431122948174124,0.2806875440809462,11920050,42467328
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,-2.0,3,0.2320094167450328,2.6039451685529622e-05,0.23194473116110506,0.23207410232896056,0.4731159014282403,0.23200941674503278,9852820,42467328
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,0.0,3,0.179486710348247,1.9894416496848928e-05,0.17943728987797206,0.17953613081852196,0.3852825082010693,0.179486710348247,7622321,42467328
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,2.0,3,0.1272129953643422,0.00010583991196991795,0.12695007444759948,0.1274759162810849,0.2858484545607626,0.12721299536434222,5402396,42467328
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,4.0,3,0.08071685131685234,4.2966541655210446e-05,0.08061011651037912,0.08082358612332556,0.18790115268877994,0.08071685131685233,3427829,42467328
tdl_a,tdl_A_10_30_100_mix_normalized,tdl_b,6.0,3,0.0454387429319782,4.969301565454357e-05,0.04531529863777551,0.04556218722618089,0.1076695309308024,0.0454387429319782,1929662,42467328
