train_domain,test_group,snr_db,num_train_seeds,real_pooled_ber,a_pooled_ber,pooled_difference,pooled_ratio,mean_paired_seed_difference,std_paired_seed_difference,paired_ci95_low,paired_ci95_high,real_mean_seed_bce,a_mean_seed_bce,mean_paired_seed_bce_difference,std_paired_seed_bce_difference,paired_bce_ci95_low,paired_bce_ci95_high
tdl_mix,tdl_D_10ns,18.0,3,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,2.170111245358845e-06,4.050108131712387e-06,-1.8799968863535422e-06,7.039031376622912e-07,-3.6285892161055845e-06,-1.3140455660149984e-07
tdl_mix,tdl_D_10ns,20.0,3,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,1.6003957471409116e-06,4.6082743468969625e-06,-3.0078785997560506e-06,5.236460169597551e-07,-4.308687418142552e-06,-1.7070697813695494e-06
tdl_mix,tdl_D_300ns,-10.0,3,0.3834804958767361,0.3924419261791088,-0.008961430302372675,0.9771649517939561,-0.008961430302372694,0.00026186861575958867,-0.00961194800632941,-0.008310912598415978,0.6512273469088989,0.6569230894983551,-0.005695742589456117,0.00017842801826237185,-0.006138982358471221,-0.005252502820441013
tdl_mix,tdl_D_300ns,-8.0,3,0.3532438866886092,0.3594820940936053,-0.006238207404996143,0.9826466811351895,-0.006238207404996125,0.00024925609377025903,-0.006857393867437688,-0.005619020942554562,0.6268040677647532,0.6318735715783673,-0.0050695038136140775,0.0001890612957218999,-0.005539158108166893,-0.004599849519061262
tdl_mix,tdl_D_300ns,-6.0,3,0.31677368540822726,0.32095073181905864,-0.0041770464108313865,0.9869853968328501,-0.004177046410831405,0.00010427655985048912,-0.0044360837456173365,-0.003918009076045473,0.5905044030996017,0.59469524209882,-0.004190838999218349,0.00022472390138726149,-0.004749084117407102,-0.0036325938810295964
tdl_mix,tdl_D_300ns,-4.0,3,0.2737911836600598,0.27639365490571954,-0.0026024712456597654,0.9905841859989605,-0.00260247124565971,0.00012642102149715149,-0.0029165184727305937,-0.002288424018588826,0.5384288408138134,0.5415885051091512,-0.0031596642953377607,0.00026530627606338963,-0.0038187216208956567,-0.0025006069697798648
tdl_mix,tdl_D_300ns,-2.0,3,0.2247754320686246,0.22630432505666473,-0.0015288929880401259,0.9932440840993326,-0.0015288929880401259,6.121433402637215e-05,-0.0016809578237004371,-0.0013768281523798146,0.4675155491740615,0.4695110379913707,-0.001995488817309173,0.0003029202676510865,-0.00274798447786304,-0.0012429931567553062
tdl_mix,tdl_D_300ns,0.0,3,0.17163971324025848,0.17218403757354359,-0.0005443243332851067,0.9968387061834776,-0.0005443243332851067,6.935721080956752e-05,-0.0007166171962454506,-0.0003720314703247628,0.37783918814894596,0.3785602089799481,-0.0007210208310021357,0.0003029517437427072,-0.0014735946825022192,3.1553020497947985e-05
tdl_mix,tdl_D_300ns,2.0,3,0.11845134217062114,0.11834839243947724,0.00010294973114390038,1.0008698870261086,0.00010294973114390038,5.643367941658388e-05,-3.7239300112936185e-05,0.00024313876240073695,0.2754564916278109,0.27496397771217207,0.0004925139156388517,0.0002639791578831526,-0.00016324666559944375,0.0011482744968771472
tdl_mix,tdl_D_300ns,4.0,3,0.07119223512249229,0.07062285623432678,0.0005693788881655087,1.008062246679408,0.0005693788881655087,6.0183465753415635e-05,0.00041987487125799195,0.0007188829050730255,0.17392781064098264,0.17262480233186558,0.001303008309117069,0.0002346051970714346,0.0007202166916773828,0.0018857999265567552
tdl_mix,tdl_D_300ns,6.0,3,0.035561738190827544,0.0349023136091821,0.0006594245816454458,1.0188934346596428,0.0006594245816454481,8.345026335058945e-05,0.00045212263539295625,0.0008667265278979399,0.0907463745938407,0.08915289877741424,0.0015934758164264558,0.00016683607177535293,0.0011790320388334304,0.002007919594019481
tdl_mix,tdl_D_300ns,8.0,3,0.014199810263551311,0.013739691840277778,0.0004601184232735332,1.033488263683229,0.0004601184232735338,5.116965272218726e-05,0.0003330059592444001,0.0005872308873026675,0.03751535046799683,0.03623815462637095,0.0012771958416258843,8.00606853630576e-05,0.0010783140738794559,0.0014760776093723127
tdl_mix,tdl_D_300ns,10.0,3,0.004514435191213349,0.004282256703317901,0.00023217848789544755,1.054218722505719,0.00023217848789544785,1.0871915512972976e-05,0.00020517115256969256,0.0002591858232212031,0.012199333236541278,0.011524739859188782,0.0006745933773524964,4.4345822857448496e-05,0.0005644322464295659,0.0007847545082754269
tdl_mix,tdl_D_300ns,12.0,3,0.0012398237063560957,0.0011548642758969908,8.49594304591049e-05,1.0735665932631921,8.49594304591049e-05,9.629522568790378e-06,6.103837029892219e-05,0.0001088804906192876,0.003364527827979606,0.0030926999414661598,0.0002718278865134459,1.884635441154311e-05,0.0002250109467889588,0.00031864482623793303
tdl_mix,tdl_D_300ns,14.0,3,0.0003484090169270833,0.000302538459683642,4.5870557243441325e-05,1.1516189290161891,4.587055724344138e-05,2.301400591602197e-06,4.015356124378284e-05,5.158755324309992e-05,0.0009349015689408981,0.0008176562629990786,0.00011724530594181956,1.0142163391111085e-05,9.20507753822794e-05,0.00014243983650135973
tdl_mix,tdl_D_300ns,16.0,3,0.00012272964289158952,0.00010709409360532407,1.5635549286265447e-05,1.1459982409850484,1.5635549286265434e-05,2.1208455119564392e-06,1.0367076969019873e-05,2.0904021603510994e-05,0.00032569259933496386,0.0002746820858270821,5.1010513507881786e-05,5.995262037001426e-06,3.611745698938135e-05,6.590357002638223e-05
tdl_mix,tdl_D_300ns,18.0,3,6.376666787229939e-05,5.425347222222222e-05,9.513195650077169e-06,1.1753472222222223,9.513195650077157e-06,1.8385165457966286e-06,4.94606736481504e-06,1.4080323935339274e-05,0.00016381683846343494,0.0001351071747913123,2.8709663672122618e-05,4.8560789138712674e-06,1.664649491048575e-05,4.0772832433759485e-05
tdl_mix,tdl_D_300ns,20.0,3,4.389256606867284e-05,3.485032069830247e-05,9.04224537037037e-06,1.2594594594594595,9.04224537037037e-06,1.977991174768516e-06,4.128642899433773e-06,1.3955847841306967e-05,0.00010679386638384816,8.837912307093193e-05,1.8414743312916227e-05,4.768124962660221e-06,6.570064278388386e-06,3.025942234744407e-05
tdl_mix,tdl_D_30ns,-10.0,3,0.38073137071397567,0.3898802392276717,-0.009148868513696007,0.9765341569200343,-0.009148868513695988,0.00017102787489137482,-0.009573725307490148,-0.008724011719901828,0.6494913042327504,0.6557293659375037,-0.006238061704753346,0.0001253530700775052,-0.006549455993428269,-0.0059266674160784235
tdl_mix,tdl_D_30ns,-8.0,3,0.3498300623010706,0.3564313723717207,-0.006601310070650068,0.9814794359241599,-0.006601310070650068,8.79993250087052e-05,-0.006819912512520988,-0.006382707628779148,0.6242480815192799,0.6299760165037932,-0.005727934984513257,9.917033853658262e-05,-0.0059742877623682935,-0.0054815822066582205
tdl_mix,tdl_D_30ns,-6.0,3,0.31252401846426503,0.3172710089035976,-0.004746990439332577,0.9850380579816073,-0.0047469904393325395,7.04843138391688e-05,-0.0049220831814338496,-0.0045718976972312295,0.5867487688859304,0.5917585142600683,-0.005009745374138008,0.00010338192616890026,-0.00526656031565722,-0.0047529304326187965
tdl_mix,tdl_D_30ns,-4.0,3,0.2686096003026138,0.27191086757330246,-0.003301267270688635,0.9878590094608901,-0.0033012672706886534,9.835430998027855e-05,-0.0035455929212330336,-0.0030569416201442733,0.532893795658041,0.5371170592160872,-0.004223263558046253,0.00013594315857408816,-0.004560965084927301,-0.0038855620311652054
tdl_mix,tdl_D_30ns,-2.0,3,0.21841100998866705,0.2206735493224344,-0.002262539333767355,0.9897471203924786,-0.002262539333767364,6.06947302201301e-05,-0.002413313402017372,-0.002111765265517356,0.45936915425606717,0.4626820370738889,-0.003312882817821735,0.00018285408378756012,-0.0037671175431230504,-0.0028586480925204194
tdl_mix,tdl_D_30ns,0.0,3,0.1638418126989294,0.1651611328125,-0.00131932011357061,0.99201192138184,-0.00131932011357061,0.00011220882356013749,-0.0015980622837779694,-0.0010405779433632508,0.3660411683865535,0.36821769527447074,-0.002176526887917233,0.00019167003333278658,-0.0026526616459495575,-0.0017003921298849088
tdl_mix,tdl_D_30ns,2.0,3,0.10942181245780286,0.10989323368778935,-0.00047142122998648783,0.995710188751695,-0.00047142122998649244,7.873640811742211e-05,-0.0006670133106861013,-0.0002758291492868836,0.2593103489022196,0.2601575189166599,-0.0008471700144402905,0.00016104796106547508,-0.0012472353279385814,-0.00044710470094199946
tdl_mix,tdl_D_30ns,4.0,3,0.061572227948977626,0.061403627748842594,0.00016860020013503146,1.0027457693676447,0.00016860020013502916,0.00013672318486561313,-0.00017103901947302543,0.0005082394197430838,0.15431597681693088,0.1538990918132994,0.000416885003631499,0.00018977628919875016,-5.454543318088252e-05,0.0008883154404438806
tdl_mix,tdl_D_30ns,6.0,3,0.027035654327015816,0.026497263967255016,0.0005383903597608007,1.020318715186071,0.000538390359760803,7.106532047430703e-05,0.0003618543171663149,0.0007149264023552911,0.07113746020161076,0.06997217173561637,0.0011652884659943685,0.00013347000226450944,0.0008337305999692295,0.0014968463320195074
tdl_mix,tdl_D_30ns,8.0,3,0.008218176570939428,0.007844053668740355,0.00037412290219907343,1.0476950972033765,0.00037412290219907403,2.0534512327998653e-05,0.0003231123457307721,0.00042513345866737595,0.022734493569091515,0.021724669285762457,0.0010098242833290565,5.309149617347889e-05,0.0008779376955063093,0.0011417108711518037
tdl_mix,tdl_D_30ns,10.0,3,0.0015397248444733796,0.0013979688102816357,0.00014175603419174388,1.1014014283789246,0.00014175603419174375,1.8195266297558187e-05,9.65564870049398e-05,0.0001869555813785477,0.004441905760976635,0.0040286597192149476,0.00041324604176168805,1.6889119676576057e-05,0.0003712911426532631,0.000455200940870113
tdl_mix,tdl_D_30ns,12.0,3,0.00017123752170138888,0.00014571201654128087,2.552550516010801e-05,1.1751777634130574,2.552550516010802e-05,3.262839249163737e-06,1.7420163133576427e-05,3.363084718663961e-05,0.0005428195941077982,0.0004558474093856704,8.697218472212785e-05,8.83565183266673e-06,6.502320879587906e-05,0.00010892116064837664
tdl_mix,tdl_D_30ns,14.0,3,1.8272870852623457e-05,1.4128508391203704e-05,4.144362461419753e-06,1.2933333333333332,4.144362461419754e-06,2.4687858717329538e-06,-1.988441625019131e-06,1.0277166547858638e-05,7.506411227187067e-05,5.987412756147944e-05,1.5189984710391232e-05,4.15031022780186e-06,4.880042557657797e-06,2.5499926863124666e-05
tdl_mix,tdl_D_30ns,16.0,3,6.781684027777777e-06,5.839783468364197e-06,9.419005594135802e-07,1.1612903225806452,9.419005594135802e-07,8.632661221267964e-07,-1.2025713699187097e-06,3.08637248874587e-06,2.4815576187303336e-05,2.0961999095483026e-05,3.853577091820312e-06,2.458672858342283e-06,-2.254104876674426e-06,9.961259060315051e-06
tdl_mix,tdl_D_30ns,18.0,3,3.861792293595679e-06,2.5431315104166665e-06,1.3186607831790127e-06,1.5185185185185186,1.3186607831790125e-06,4.3163306106339835e-07,2.4642481851286735e-07,2.3908967478451576e-06,1.1761313888279273e-05,1.110343685659133e-05,6.578770316879444e-07,2.2202075684661526e-06,-4.8574243172597455e-06,6.173178380635634e-06
tdl_mix,tdl_D_30ns,20.0,3,1.9779911747685184e-06,1.1302806712962962e-06,8.477105034722222e-07,1.75,8.477105034722222e-07,8.477105034722222e-07,-1.2581191269291795e-06,2.953540133873624e-06,5.730310663463491e-06,7.373266024292263e-06,-1.6429553608287718e-06,1.4835192282348013e-06,-5.3282214219321815e-06,2.0423107002746375e-06
tdl_mix,tdl_E_100ns,-10.0,3,0.38225423553843557,0.39105102162302274,-0.008796786084587171,0.977504761276222,-0.008796786084587208,0.00022522461393625334,-0.009356275041701705,-0.00823729712747271,0.6503475080301732,0.6561747988065084,-0.005827290776335185,0.00013977486427231732,-0.006174510787841891,-0.005480070764828479
tdl_mix,tdl_E_100ns,-8.0,3,0.3515388582959587,0.3578527003158758,-0.006313842019917082,0.982356310251833,-0.006313842019917045,0.00016351643291462778,-0.006720039357426441,-0.005907644682407649,0.6254838278264175,0.6307165446104827,-0.005232716784065117,0.00013194526432588574,-0.005560486991076242,-0.004904946577053992
tdl_mix,tdl_E_100ns,-6.0,3,0.3147497294861593,0.3190088154357157,-0.004259085949556374,0.9866490023363802,-0.0042590859495563365,3.7988964282745215e-05,-0.004353455768364989,-0.004164716130747684,0.5885259939564599,0.592904344017123,-0.0043783500606631165,0.00015389734401501296,-0.004760652256683402,-0.003996047864642831
tdl_mix,tdl_E_100ns,-4.0,3,0.27129392270688657,0.27399105495876735,-0.002697132251880785,0.9901561302711628,-0.0026971322518807663,9.203072212778361e-05,-0.002925749239366607,-0.0024685152643949258,0.5354710732713158,0.5388508141040803,-0.0033797408327644884,0.00018516669115761192,-0.003839720393246437,-0.0029197612722825397
tdl_mix,tdl_E_100ns,-2.0,3,0.22161714530285495,0.223208768868152,-0.0015916235652970456,0.9928693501901029,-0.001591623565297064,0.00010129119087473165,-0.0018432448324265487,-0.0013400022981675795,0.4631317776662332,0.46538230408856895,-0.002250526422335808,0.0002255852391453249,-0.0028109112221320013,-0.0016901416225396147
tdl_mix,tdl_E_100ns,0.0,3,0.16774128101490163,0.16845213336709106,-0.0007108523521894283,0.995780092908409,-0.0007108523521894283,2.73704374590447e-05,-0.0007788442880711021,-0.0006428604163077545,0.3714946276611752,0.3724666701422798,-0.0009720424811045514,0.00022838472717745875,-0.0015393815946952234,-0.0004047033675138792
tdl_mix,tdl_E_100ns,2.0,3,0.1138103155442226,0.11374579535590278,6.452018831983042e-05,1.0005672314138554,6.452018831983042e-05,2.4375396515669385e-05,3.9683465941112874e-06,0.00012507203004554954,0.2668300771418913,0.2664921861371876,0.00033789100470366096,0.00019540717562602518,-0.00014752732943382354,0.0008233093388411454
tdl_mix,tdl_E_100ns,4.0,3,0.06612433916256752,0.06559433171778549,0.0005300074447820297,1.0080800799535903,0.0005300074447820204,0.00011903696639065473,0.0002343032274675177,0.0008257116620965232,0.16351999452820531,0.16216696706818945,0.001353027460015856,0.00021530855815917835,0.0008181713510099372,0.001887883569021775
tdl_mix,tdl_E_100ns,6.0,3,0.03103270354094329,0.030374126669801313,0.0006585768711419755,1.0216821664800901,0.0006585768711419743,6.351818702915669e-05,0.0005007889473549015,0.0008163647949290472,0.08036175388612865,0.07864792258651168,0.0017138312996169691,0.0001908915887082882,0.0012396303052329433,0.002188032294000995
tdl_mix,tdl_E_100ns,8.0,3,0.011038415225935572,0.010546460563753858,0.0004919546621817133,1.0466464231490578,0.0004919546621817127,1.3601578941694299e-05,0.0004581664669920301,0.0005257428573713954,0.02956392386077363,0.02826480291507862,0.0012991209456950069,9.984491167958366e-05,0.0010510924352560443,0.0015471494561339694
tdl_mix,tdl_E_100ns,10.0,3,0.0028484956717785494,0.002656065387490355,0.0001924302842881945,1.0724493776375048,0.0001924302842881945,2.857733127118261e-05,0.00012144025797359801,0.000263420310602791,0.007808167608109889,0.007244022269905718,0.0005641453382041721,3.83285642051736e-05,0.0004689319064212758,0.0006593587699870683
tdl_mix,tdl_E_100ns,12.0,3,0.0005730523003472222,0.0005145602756076389,5.849202473958337e-05,1.113673805601318,5.8492024739583295e-05,5.501054081085178e-06,4.4826648841867625e-05,7.215740063729896e-05,0.001615897322613976,0.0014449072438349694,0.0001709900787790064,2.82395890161917e-06,0.00016397497597479734,0.00017800518158321544
tdl_mix,tdl_E_100ns,14.0,3,0.00012122260199652778,0.00010850694444444444,1.2715657552083342e-05,1.1171875,1.2715657552083334e-05,2.589798366380389e-06,6.282241764086466e-06,1.91490733400802e-05,0.0003570803315529634,0.00030902132228804454,4.805900926491889e-05,6.609511929418071e-06,3.164007142417029e-05,6.447794710566749e-05
tdl_mix,tdl_E_100ns,16.0,3,3.390842013888889e-05,2.7974446614583332e-05,5.933973524305558e-06,1.2121212121212122,5.933973524305555e-06,1.4128508391203733e-06,2.424257473636545e-06,9.443689574974564e-06,0.00010719539994080364,8.775641439861817e-05,1.9438985542185458e-05,5.456735052822745e-06,5.883704213928766e-06,3.299426687044215e-05
tdl_mix,tdl_E_100ns,18.0,3,1.478783878279321e-05,1.007833598572531e-05,4.7095027970679e-06,1.467289719626168,4.709502797067901e-06,2.900074959901531e-06,-2.4946827779972514e-06,1.1913688372133054e-05,4.3461487792475604e-05,3.2760661848262744e-05,1.0700825944212866e-05,4.381024209051206e-06,-1.8224150999168356e-07,2.1583893398417413e-05
tdl_mix,tdl_E_100ns,20.0,3,5.839783468364197e-06,2.7315116222993826e-06,3.1082718460648146e-06,2.1379310344827585,3.108271846064815e-06,1.5732841104097778e-06,-7.999825440486648e-07,7.016526236178295e-06,2.1806384306672288e-05,1.712070204603937e-05,4.68568226063292e-06,3.1786443678946316e-06,-3.2105080861938815e-06,1.2581872607459723e-05
tdl_mix,tdl_E_10ns,-10.0,3,0.38030440719039355,0.38956470254026815,-0.009260295349874603,0.9762291211460119,-0.009260295349874603,5.110719800307558e-05,-0.00938725266778071,-0.009133338031968497,0.6491708336053071,0.6555897689160006,-0.006418935310693448,0.00010481290823853444,-0.00667930500873681,-0.0061585656126500864
tdl_mix,tdl_E_10ns,-8.0,3,0.34924947479624807,0.3559589150511188,-0.006709440254870747,0.9811510824109934,-0.006709440254870747,0.00016697585834949479,-0.007124231281564207,-0.006294649228177286,0.6237717705008424,0.6297559384946471,-0.005984167993804523,7.747277588338696e-05,-0.006176621038017664,-0.005791714949591383
tdl_mix,tdl_E_10ns,-6.0,3,0.31186327522183643,0.31676530249324847,-0.004902027271412035,0.9845247341396663,-0.004902027271412035,9.187181404573244e-05,-0.005130249509338536,-0.004673805033485534,0.5860355544237442,0.5914105033432996,-0.0053749489195553295,8.595006076116262e-05,-0.005588460706827395,-0.005161437132283264
tdl_mix,tdl_E_10ns,-4.0,3,0.26773108965084874,0.27126283998842593,-0.0035317503375771886,0.9869803385611982,-0.0035317503375771517,7.799004885309819e-05,-0.0037254883590816697,-0.003338012316072634,0.5318264545481882,0.5365543369157815,-0.0047278823675932875,0.00013230440947970714,-0.005056544740625046,-0.004399219994561529
tdl_mix,tdl_E_10ns,-2.0,3,0.21727121612172068,0.21978910469714505,-0.0025178885754243707,0.9885440701035029,-0.00251788857542438,4.200739220237522e-05,-0.0026222407225705113,-0.0024135364282782483,0.4577550406073347,0.4617499013741811,-0.003994860766846427,0.00020212719008633068,-0.004496972542328892,-0.0034927489913639622
tdl_mix,tdl_E_10ns,0.0,3,0.16235596456645449,0.1641180721330054,-0.0017621075665509023,0.989263171668731,-0.0017621075665509207,0.00010296726640841832,-0.002017892436121535,-0.0015063226969803064,0.3636621074911989,0.3666762157722756,-0.0030141082810766773,0.0002064782679240584,-0.003527028733103009,-0.0025011878290503455
tdl_mix,tdl_E_10ns,2.0,3,0.10763587480709877,0.10847294183424962,-0.0008370670271508479,0.9922831720704144,-0.0008370670271508432,8.983124441384402e-05,-0.0010602202091011266,-0.0006139138452005598,0.25604713643774574,0.25778577798678554,-0.0017386415490397618,0.00016371931823456044,-0.002145342881623582,-0.0013319402164559415
tdl_mix,tdl_E_10ns,4.0,3,0.059721770109953706,0.05991495391468943,-0.00019318380473572205,0.9967756996857448,-0.00019318380473572436,0.00010604829912997684,-0.0004566223838813868,7.025477440993812e-05,0.15043076661265928,0.15076356371979655,-0.00033279710713727634,0.00016605010497306968,-0.0007452884349564926,7.96942206819399e-05
tdl_mix,tdl_E_10ns,6.0,3,0.02544958797501929,0.025174553011670524,0.00027503496334876573,1.0109251180436556,0.0002750349633487646,0.00014388963864973386,-8.240671436460966e-05,0.0006324766410621388,0.0674779976223722,0.06679197354817097,0.0006860240742012266,0.00011850792044932221,0.00039163407986088583,0.0009804140685415674
tdl_mix,tdl_E_10ns,8.0,3,0.0072961501133294755,0.007010377483603395,0.0002857726297260804,1.0407642285161498,0.0002857726297260804,2.3240143742437706e-05,0.0002280409122268213,0.00034350434722533953,0.020298225057805763,0.019521187772445475,0.0007770372853602899,5.8128738566659934e-05,0.0006326374937449436,0.0009214370769756363
tdl_mix,tdl_E_10ns,10.0,3,0.0011896204065393518,0.0010630289713541667,0.0001265914351851851,1.1190855927698031,0.00012659143518518518,1.4069043516376136e-05,9.164199361658438e-05,0.00016154087675378597,0.003438832997171967,0.0031240830445133246,0.00031474995265864296,2.5741537870932648e-05,0.00025080442767260505,0.0003786954776446809
tdl_mix,tdl_E_10ns,12.0,3,8.957474320023148e-05,7.441014419367284e-05,1.5164599006558635e-05,1.2037974683544304,1.516459900655864e-05,8.20102816020456e-06,-5.207884322098098e-06,3.5537082335215376e-05,0.0003051083751617827,0.00024746488822900036,5.764348693278238e-05,1.1684283096381153e-05,2.8618118657203467e-05,8.66688552083613e-05
tdl_mix,tdl_E_10ns,14.0,3,6.216543692129629e-06,2.9198917341820986e-06,3.2966519579475307e-06,2.129032258064516,3.2966519579475307e-06,1.4222386556122857e-06,-2.3638472170090783e-07,6.829688637595969e-06,3.0209961865401975e-05,1.9214278325554555e-05,1.0995683539847422e-05,1.8487355673238344e-06,6.40316979783143e-06,1.5588197281863413e-05
tdl_mix,tdl_E_10ns,16.0,3,1.6012309510030863e-06,9.419005594135802e-08,1.5070408950617283e-06,17.0,1.5070408950617283e-06,5.88216710822814e-07,4.582958097008459e-08,2.968252209153372e-06,7.242846437787383e-06,5.18838961667185e-06,2.0544568211155335e-06,4.016118879893151e-07,1.0567975846365068e-06,3.0521160575945605e-06
tdl_mix,tdl_E_10ns,18.0,3,1.8838011188271604e-07,0.0,1.8838011188271604e-07,inf,1.8838011188271604e-07,1.631419624581869e-07,-2.1688698944386376e-07,5.936472132092959e-07,2.8302907190259757e-06,4.077541077240761e-06,-1.2472503582147858e-06,3.675100447106402e-07,-2.1601959197618708e-06,-3.343047966677008e-07
tdl_mix,tdl_E_10ns,20.0,3,9.419005594135802e-08,0.0,9.419005594135802e-08,inf,9.419005594135802e-08,1.631419624581869e-07,-3.110770453852218e-07,4.994571572679379e-07,1.8014900882760373e-06,4.6071729291635376e-06,-2.8056828408875e-06,4.519292436936794e-07,-3.928337318231995e-06,-1.6830283635430056e-06
tdl_mix,tdl_E_300ns,-10.0,3,0.38389804039472414,0.3924660388334298,-0.008567998438705648,0.9781688156657496,-0.00856799843870563,0.00018339529532710691,-0.009023577608002417,-0.008112419269408842,0.6514472343303539,0.6568609027214992,-0.005413668391145321,0.000175369571659116,-0.005849310557613617,-0.004978026224677025
tdl_mix,tdl_E_300ns,-8.0,3,0.35368403682002314,0.3595244796187789,-0.005840442798755785,0.9837550900429681,-0.005840442798755803,9.837622665199109e-05,-0.0060848228933309025,-0.005596062704180704,0.6271028305277412,0.6318048827442122,-0.004702052216470946,0.00017875168741688274,-0.005146096024238931,-0.004258008408702961
tdl_mix,tdl_E_300ns,-6.0,3,0.3173826241198881,0.3211255485628858,-0.003742924442997675,0.9883443579629582,-0.0037429244429977118,2.5685923568871526e-05,-0.003806731814398682,-0.0036791170715967415,0.5908960435125562,0.5945925425600123,-0.0036964990474559847,0.00021511782780988885,-0.00423088135600844,-0.003162116738903529
tdl_mix,tdl_E_300ns,-4.0,3,0.2745463995285976,0.2767640102056809,-0.002217610677083315,0.9919873589220098,-0.0022176106770833335,7.465790462798961e-05,-0.0024030711934569567,-0.0020321501607097102,0.5389357389491282,0.5414450628522002,-0.0025093239030720507,0.0002577945223889628,-0.003149720998045222,-0.0018689268080988794
tdl_mix,tdl_E_300ns,-2.0,3,0.2258813175154321,0.2268218994140625,-0.0009405818986303882,0.995853213904565,-0.0009405818986304068,5.819184842784601e-05,-0.0010851384638319145,-0.0007960253334288989,0.4681969145197928,0.4693972667058309,-0.0012003521860381634,0.00029847914201990965,-0.0019418154789285884,-0.00045888889314773845
tdl_mix,tdl_E_300ns,0.0,3,0.1727959903669946,0.1730483255268615,-0.0002523351598668899,0.9985418225856931,-0.0002523351598668899,7.632690471275731e-05,-0.00044194170229215504,-6.272861744162483e-05,0.37879581031975923,0.3786416329719402,0.0001541773478190104,0.0003112253406977212,-0.0006189492578896191,0.0009273039535276399
tdl_mix,tdl_E_300ns,2.0,3,0.11980136824242862,0.11920702898943866,0.0005943392529899616,1.0049857735573848,0.0005943392529899663,8.027446638968249e-05,0.0003949264237332222,0.0007937520822467103,0.2767930303090884,0.27542871751903014,0.0013643127900582752,0.00027434651001635583,0.0006827982784139259,0.0020458273017026248
tdl_mix,tdl_E_300ns,4.0,3,0.07229689609857252,0.07143241976514275,0.0008644763334297728,1.0121020166511512,0.000864476333429782,0.00014347563458696648,0.0005080630988215847,0.0012208895680379792,0.17559847861160463,0.173521042605977,0.002077436005627653,0.0002571315723469589,0.0014386857698548924,0.0027161862414004138
tdl_mix,tdl_E_300ns,6.0,3,0.03643186592761381,0.03557925754123264,0.0008526083863811748,1.0239636362673699,0.0008526083863811725,0.00013762134182751675,0.0005107380211928981,0.001194478751569447,0.09248776522315579,0.09039104104409983,0.002096724179055954,0.00019294595189317938,0.0016174198636105166,0.0025760284945013914
tdl_mix,tdl_E_300ns,8.0,3,0.014819486641589507,0.014287595395688657,0.0005318912459008496,1.0372274851835006,0.0005318912459008485,6.453022531151925e-05,0.0003715892796507292,0.0006921932121509677,0.038990587593964586,0.0374710684021314,0.0015195191918331897,0.00011525455052086607,0.0012332110164227053,0.0018058273672436741
tdl_mix,tdl_E_300ns,10.0,3,0.004905418113425926,0.004625108506944444,0.00028030960648148164,1.0606060606060606,0.00028030960648148137,1.1397775172536491e-05,0.000251995963344267,0.0003086232496186957,0.013182393712118082,0.012421028125157328,0.0007613655869607572,6.413999657079375e-05,0.0006020330026417195,0.0009206981712797949
tdl_mix,tdl_E_300ns,12.0,3,0.0013987223307291667,0.0013057567455150463,9.296558521412041e-05,1.0711967106686864,9.296558521412034e-05,2.2414067038135577e-05,3.7285956008893746e-05,0.00014864521441934695,0.0038572351109052512,0.003559979552656044,0.0002972555582492072,2.9826533391442057e-05,0.00022316234183795904,0.0003713487746604553
tdl_mix,tdl_E_300ns,14.0,3,0.00040539400077160495,0.00036272590543016974,4.2668095341435205e-05,1.1176317839522203,4.2668095341435185e-05,9.316248870756097e-06,1.9525250188668187e-05,6.581094049420218e-05,0.0011409526794321006,0.001023832722250832,0.00011711995718126865,4.472913935095308e-06,0.00010600862299326697,0.00012823129136927034
tdl_mix,tdl_E_300ns,16.0,3,0.00013704653139467592,0.00011773756992669753,1.9308961467978393e-05,1.164,1.9308961467978396e-05,3.6878744903285474e-06,1.0147773370006693e-05,2.84701495659501e-05,0.00038727076003223045,0.00033016057635972245,5.711018367250808e-05,7.826276519327778e-06,3.766863502752868e-05,7.655173231748747e-05
tdl_mix,tdl_E_300ns,18.0,3,5.152196059992284e-05,4.3327425733024694e-05,8.194534866898144e-06,1.1891304347826086,8.19453486689815e-06,1.495220783976571e-06,4.48020052988937e-06,1.1908869203906932e-05,0.00015085919118446102,0.00011908499376052835,3.1774197423932675e-05,6.110673975563082e-06,1.6594441756454233e-05,4.6953953091411114e-05
tdl_mix,tdl_E_300ns,20.0,3,2.1192762586805555e-05,1.572973934220679e-05,5.463023244598766e-06,1.347305389221557,5.463023244598765e-06,3.4875768179384633e-06,-3.2005978517942063e-06,1.4126644340991736e-05,7.074686145305923e-05,5.270906993044062e-05,1.8037791522618608e-05,4.936726254329566e-07,1.6811440736475685e-05,1.926414230876153e-05
tdl_mix,tdl_E_30ns,-10.0,3,0.38073466736593364,0.38989888885874807,-0.009164221492814428,0.9764959025155509,-0.009164221492814428,0.00017243271952279056,-0.009592568114136769,-0.008735874871492088,0.6494364672236972,0.6557134809317412,-0.00627701370804401,0.00011233768263404101,-0.006556075981936367,-0.0059979514341516535
