model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-6.0,0.31953194700641396,3392417,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-4.0,0.2747328016493056,2916792,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-2.0,0.22419522132402586,2380243,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,0.0,0.16957421950352045,1800341,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,2.0,0.1151804040979456,1222851,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,4.0,0.06722617443696952,713729,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,6.0,0.03200954861111111,339840,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,8.0,0.01210718979070216,128540,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,10.0,0.004026436511381173,42748,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,12.0,0.0015572441948784722,16533,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,14.0,0.0008020283263406636,8515,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,16.0,0.0004732108410493827,5024,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,18.0,0.00028709129050925923,3048,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,20.0,0.00019026391300154321,2020,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-10.0,0.3948921862943673,4192504,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-8.0,0.3625164267457562,3848776,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-6.0,0.3245758245020737,3445967,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-4.0,0.2807737750771605,2980928,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-2.0,0.2313453768506462,2456155,10616832,6
